Iteraciones,Energia_liberada,Energia_total
7319100,0.000000,0.241248
7319200,0.000000,0.265568
7319300,0.000000,0.252847
7319400,0.000000,0.249885
7319500,0.000000,0.272467
7319600,0.000000,0.278545
7319700,0.000000,0.275592
7319800,0.000000,0.255053
7319900,0.000000,0.278764
7320000,0.000000,0.253138
7320100,0.000000,0.242152
7320200,0.000000,0.260240
7320300,0.000000,0.261366
7320400,0.000000,0.247622
7320500,0.000000,0.274031
7320600,0.000000,0.285049
7320700,0.000000,0.289589
7320800,0.000000,0.309403
7320900,0.000000,0.264039
7321000,0.000000,0.261144
7321100,0.000000,0.264652
7321200,0.000000,0.265426
7321300,0.000000,0.259885
7321400,0.000000,0.256194
7321500,0.000000,0.257780
7321600,0.000000,0.263743
7321700,0.000000,0.270166
7321800,0.000000,0.222806
7321900,0.000000,0.259683
7322000,0.000000,0.231946
7322100,0.000000,0.238860
7322200,0.000000,0.233333
7322300,0.000000,0.255178
7322400,0.000000,0.239450
7322500,0.000000,0.226895
7322600,0.000000,0.252812
7322700,0.000000,0.248218
7322800,0.000000,0.273668
7322900,0.000000,0.274634
7323000,0.000000,0.264798
7323100,0.000000,0.242546
7323200,0.000000,0.214879
7323300,0.000000,0.245012
7323400,0.000000,0.251876
7323500,0.000000,0.256361
7323600,0.000000,0.249408
7323700,0.000000,0.226880
7323800,0.000000,0.238979
7323900,0.000000,0.247928
7324000,0.000000,0.244271
7324100,0.000000,0.272883
7324200,0.000000,0.288223
7324300,0.000000,0.272262
7324400,0.000000,0.284956
7324500,0.000000,0.247177
7324600,0.000000,0.250238
7324700,0.000000,0.249478
7324800,0.000000,0.265531
7324900,0.000000,0.252342
7325000,0.000000,0.258476
7325100,0.000000,0.275340
7325200,0.000000,0.276772
7325300,0.000000,0.285219
7325400,0.000000,0.293522
7325500,0.000000,0.277661
7325600,0.000000,0.252533
7325700,0.000000,0.268310
7325800,0.000000,0.267434
7325900,0.000000,0.264964
7326000,0.000000,0.272325
7326100,0.000000,0.283241
7326200,0.000000,0.262966
7326300,0.000000,0.282275
7326400,0.000000,0.257763
7326500,0.000000,0.268558
7326600,0.000000,0.278388
7326700,0.000000,0.274510
7326800,0.000000,0.269666
7326900,0.000000,0.273508
7327000,0.000000,0.235398
7327100,0.000000,0.232982
7327200,0.000000,0.255466
7327300,0.000000,0.257394
7327400,0.000000,0.266965
7327500,0.000000,0.264477
7327600,0.000000,0.259090
7327700,0.000000,0.259644
7327800,0.000000,0.234713
7327900,0.000000,0.255320
7328000,0.000000,0.276870
7328100,0.000000,0.306514
7328200,0.000000,0.293916
7328300,0.000000,0.275684
7328400,0.000000,0.234759
7328500,0.000000,0.231208
7328600,0.000000,0.254205
7328700,0.000000,0.242934
7328800,0.000000,0.279558
7328900,0.000000,0.276685
7329000,0.000000,0.266415
7329100,0.000000,0.262686
7329200,0.000000,0.248206
7329300,0.000000,0.222373
7329400,0.000000,0.213549
7329500,0.000000,0.189076
7329600,0.000000,0.226585
7329700,0.000000,0.237440
7329800,0.000000,0.250536
7329900,0.000000,0.247510
7330000,0.000000,0.254434
7330100,0.000000,0.264005
7330200,0.000000,0.252260
7330300,0.000000,0.252726
7330400,0.000000,0.265501
7330500,0.000000,0.254090
7330600,0.000000,0.252150
7330700,0.000000,0.226729
7330800,0.000000,0.231085
7330900,0.000000,0.205434
7331000,0.000000,0.237946
7331100,0.000000,0.225821
7331200,0.000000,0.242652
7331300,0.000000,0.257232
7331400,0.000000,0.261222
7331500,0.000000,0.273305
7331600,0.000000,0.274228
7331700,0.000000,0.274095
7331800,0.000000,0.276309
7331900,0.000000,0.294105
7332000,0.000000,0.254550
7332100,0.000000,0.243982
7332200,0.000000,0.207146
7332300,0.000000,0.233141
7332400,0.000000,0.200662
7332500,0.000000,0.250988
7332600,0.000000,0.262041
7332700,0.000000,0.240830
7332800,0.000000,0.276818
7332900,0.000000,0.287038
7333000,0.000000,0.261720
7333100,0.000000,0.280994
7333200,0.000000,0.280441
7333300,0.000000,0.276985
7333400,0.000000,0.265445
7333500,0.000000,0.243127
7333600,0.000000,0.262509
7333700,0.000000,0.254097
7333800,0.000000,0.257232
7333900,0.000000,0.258182
7334000,0.000000,0.232708
7334100,0.000000,0.238332
7334200,0.000000,0.268635
7334300,0.000000,0.238928
7334400,0.000000,0.227845
7334500,0.000000,0.243350
7334600,0.000000,0.244758
7334700,0.000000,0.245845
7334800,0.000000,0.231467
7334900,0.000000,0.261955
7335000,0.000000,0.265118
7335100,0.000000,0.285643
7335200,0.000000,0.258683
7335300,0.000000,0.257479
7335400,0.000000,0.242723
7335500,0.000000,0.234865
7335600,0.000000,0.244463
7335700,0.000000,0.267647
7335800,0.000000,0.256735
7335900,0.000000,0.239736
7336000,0.000000,0.241811
7336100,0.000000,0.260362
7336200,0.000000,0.280522
7336300,0.000000,0.266368
7336400,0.000000,0.257096
7336500,0.000000,0.246996
7336600,0.000000,0.248374
7336700,0.000000,0.265327
7336800,0.000000,0.292370
7336900,0.000000,0.276778
7337000,0.000000,0.271633
7337100,0.000000,0.282669
7337200,0.000000,0.285184
7337300,0.000000,0.261963
7337400,0.000000,0.295806
7337500,0.000000,0.256295
7337600,0.000000,0.217062
7337700,0.000000,0.243927
7337800,0.000000,0.255631
7337900,0.000000,0.259197
7338000,0.000000,0.256290
7338100,0.000000,0.266685
7338200,0.000000,0.267269
7338300,0.000000,0.261115
7338400,0.000000,0.239978
7338500,0.000000,0.243926
7338600,0.000000,0.227488
7338700,0.000000,0.240174
7338800,0.000000,0.241929
7338900,0.000000,0.240779
7339000,0.000000,0.238621
7339100,0.000000,0.251386
7339200,0.000000,0.287631
7339300,0.000000,0.304065
7339400,0.000000,0.266935
7339500,0.000000,0.265603
7339600,0.000000,0.253195
7339700,0.000000,0.262221
7339800,0.000000,0.257969
7339900,0.000000,0.274417
7340000,0.000000,0.276372
7340100,0.000000,0.289726
7340200,0.000000,0.274566
7340300,0.000000,0.239556
7340400,0.000000,0.226540
7340500,0.000000,0.229456
7340600,0.000000,0.228616
7340700,0.000000,0.243523
7340800,0.000000,0.265435
7340900,0.000000,0.233739
7341000,0.000000,0.275198
7341100,0.000000,0.257700
7341200,0.000000,0.255786
7341300,0.000000,0.224014
7341400,0.000000,0.226708
7341500,0.000000,0.241081
7341600,0.000000,0.275336
7341700,0.000000,0.280859
7341800,0.000000,0.288435
7341900,0.000000,0.271439
7342000,0.000000,0.271609
7342100,0.000000,0.230298
7342200,0.000000,0.215903
7342300,0.000000,0.242974
7342400,0.000000,0.227345
7342500,0.000000,0.248848
7342600,0.000000,0.257329
7342700,0.000000,0.233201
7342800,0.000000,0.218070
7342900,0.000000,0.225952
7343000,0.000000,0.264170
7343100,0.000000,0.242879
7343200,0.000000,0.238177
7343300,0.000000,0.272628
7343400,0.000000,0.251394
7343500,0.000000,0.273241
7343600,0.000000,0.269933
7343700,0.000000,0.283743
7343800,0.000000,0.283025
7343900,0.000000,0.264115
7344000,0.000000,0.263976
7344100,0.000000,0.238873
7344200,0.000000,0.261469
7344300,0.000000,0.244372
7344400,0.000000,0.252570
7344500,0.000000,0.270451
7344600,0.000000,0.237266
7344700,0.000000,0.250167
7344800,0.000000,0.238348
7344900,0.000000,0.236767
7345000,0.000000,0.257156
7345100,0.000000,0.243262
7345200,0.000000,0.256674
7345300,0.000000,0.273460
7345400,0.000000,0.283966
7345500,0.000000,0.278102
7345600,0.000000,0.263495
7345700,0.000000,0.239846
7345800,0.000000,0.228721
7345900,0.000000,0.221971
7346000,0.000000,0.233347
7346100,0.000000,0.243121
7346200,0.000000,0.231121
7346300,0.000000,0.219150
7346400,0.000000,0.245446
7346500,0.000000,0.224971
7346600,0.000000,0.272859
7346700,0.000000,0.273928
7346800,0.000000,0.293531
7346900,0.000000,0.295938
7347000,0.000000,0.283618
7347100,0.000000,0.281346
7347200,0.000000,0.267638
7347300,0.000000,0.290542
7347400,0.000000,0.287494
7347500,0.000000,0.303087
7347600,0.000000,0.305393
7347700,0.000000,0.293484
7347800,0.000000,0.272582
7347900,0.000000,0.257798
7348000,0.000000,0.275252
7348100,0.000000,0.238308
7348200,0.000000,0.224524
7348300,0.000000,0.242735
7348400,0.000000,0.236153
7348500,0.000000,0.237279
7348600,0.000000,0.241129
7348700,0.000000,0.249172
7348800,0.000000,0.258106
7348900,0.000000,0.256424
7349000,0.000000,0.247661
7349100,0.000000,0.236119
7349200,0.000000,0.243515
7349300,0.000000,0.233115
7349400,0.000000,0.268342
7349500,0.000000,0.257472
7349600,0.000000,0.269902
7349700,0.000000,0.273340
7349800,0.000000,0.241882
7349900,0.000000,0.260986
7350000,0.000000,0.258860
7350100,0.000000,0.229142
7350200,0.000000,0.255694
7350300,0.000000,0.285485
7350400,0.000000,0.285703
7350500,0.000000,0.290376
7350600,0.000000,0.278394
7350700,0.000000,0.285822
7350800,0.000000,0.277307
7350900,0.000000,0.289773
7351000,0.000000,0.288696
7351100,0.000000,0.301656
7351200,0.000000,0.280885
7351300,0.000000,0.268269
7351400,0.000000,0.270720
7351500,0.000000,0.257653
7351600,0.000000,0.259528
7351700,0.000000,0.264701
7351800,0.000000,0.268416
7351900,0.000000,0.272203
7352000,0.000000,0.257668
7352100,0.000000,0.283767
7352200,0.000000,0.292699
7352300,0.000000,0.279979
7352400,0.000000,0.285371
7352500,0.000000,0.284831
7352600,0.000000,0.280831
7352700,0.000000,0.290554
7352800,0.000000,0.279066
7352900,0.000000,0.273908
7353000,0.000000,0.300926
7353100,0.000000,0.284957
7353200,0.000000,0.284126
7353300,0.000000,0.276300
7353400,0.000000,0.294049
7353500,0.000000,0.279725
7353600,0.000000,0.281228
7353700,0.000000,0.269579
7353800,0.000000,0.252933
7353900,0.000000,0.251599
7354000,0.000000,0.245558
7354100,0.000000,0.257562
7354200,0.000000,0.261426
7354300,0.000000,0.260901
7354400,0.000000,0.293437
7354500,0.000000,0.305463
7354600,0.000000,0.280693
7354700,0.000000,0.277862
7354800,0.000000,0.276861
7354900,0.000000,0.268593
7355000,0.000000,0.255190
7355100,0.000000,0.251597
7355200,0.000000,0.261233
7355300,0.000000,0.241938
7355400,0.000000,0.247804
7355500,0.000000,0.275404
7355600,0.000000,0.273237
7355700,0.000000,0.237212
7355800,0.000000,0.276153
7355900,0.000000,0.277992
7356000,0.000000,0.281716
7356100,0.000000,0.288995
7356200,0.000000,0.255400
7356300,0.000000,0.278134
7356400,0.000000,0.256399
7356500,0.000000,0.242823
7356600,0.000000,0.249803
7356700,0.000000,0.236745
7356800,0.000000,0.243195
7356900,0.000000,0.240625
7357000,0.000000,0.246765
7357100,0.000000,0.263214
7357200,0.000000,0.265973
7357300,0.000000,0.298596
7357400,0.000000,0.295301
7357500,0.000000,0.268321
7357600,0.000000,0.268268
7357700,0.000000,0.265383
7357800,0.000000,0.271474
7357900,0.000000,0.290255
7358000,0.000000,0.288511
7358100,0.000000,0.288132
7358200,0.000000,0.303158
7358300,0.000000,0.281265
7358400,0.000000,0.257455
7358500,0.000000,0.246607
7358600,0.000000,0.231462
7358700,0.000000,0.236155
7358800,0.000000,0.227875
7358900,0.000000,0.209308
7359000,0.000000,0.236077
7359100,0.000000,0.250162
7359200,0.000000,0.241045
7359300,0.000000,0.230008
7359400,0.000000,0.250649
7359500,0.000000,0.263108
7359600,0.000000,0.281427
7359700,0.000000,0.254823
7359800,0.000000,0.235907
7359900,0.000000,0.243693
7360000,0.000000,0.249740
7360100,0.000000,0.254179
7360200,0.000000,0.291925
7360300,0.000000,0.299959
7360400,0.000000,0.279335
7360500,0.000000,0.276505
7360600,0.000000,0.262956
7360700,0.000000,0.249445
7360800,0.000000,0.235825
7360900,0.000000,0.241903
7361000,0.000000,0.232664
7361100,0.000000,0.247317
7361200,0.000000,0.241903
7361300,0.000000,0.229870
7361400,0.000000,0.235352
7361500,0.000000,0.233709
7361600,0.000000,0.240907
7361700,0.000000,0.226752
7361800,0.000000,0.281096
7361900,0.000000,0.268386
7362000,0.000000,0.250280
7362100,0.000000,0.239507
7362200,0.000000,0.250708
7362300,0.000000,0.234942
7362400,0.000000,0.255267
7362500,0.000000,0.286280
7362600,0.000000,0.278705
7362700,0.000000,0.277876
7362800,0.000000,0.254009
7362900,0.000000,0.266608
7363000,0.000000,0.263505
7363100,0.000000,0.262914
7363200,0.000000,0.308094
7363300,0.000000,0.270687
7363400,0.000000,0.269196
7363500,0.000000,0.244483
7363600,0.000000,0.246085
7363700,0.000000,0.256403
7363800,0.000000,0.253935
7363900,0.000000,0.257773
7364000,0.000000,0.289874
7364100,0.000000,0.274732
7364200,0.000000,0.275872
7364300,0.000000,0.303140
7364400,0.000000,0.274697
7364500,0.000000,0.287677
7364600,0.000000,0.288303
7364700,0.000000,0.257358
7364800,0.000000,0.239714
7364900,0.000000,0.256200
7365000,0.000000,0.255159
7365100,0.000000,0.257513
7365200,0.000000,0.261961
7365300,0.000000,0.232984
7365400,0.000000,0.251020
7365500,0.000000,0.241155
7365600,0.000000,0.234247
7365700,0.000000,0.236404
7365800,0.000000,0.230449
7365900,0.000000,0.250082
7366000,0.000000,0.250586
7366100,0.000000,0.236051
7366200,0.000000,0.219400
7366300,0.000000,0.271925
7366400,0.000000,0.236607
7366500,0.000000,0.238876
7366600,0.000000,0.231690
7366700,0.000000,0.232766
7366800,0.000000,0.267336
7366900,0.000000,0.260327
7367000,0.000000,0.250588
7367100,0.000000,0.265449
7367200,0.000000,0.260282
7367300,0.000000,0.249391
7367400,0.000000,0.264748
7367500,0.000000,0.253517
7367600,0.000000,0.238729
7367700,0.000000,0.245240
7367800,0.000000,0.259437
7367900,0.000000,0.239422
7368000,0.000000,0.219500
7368100,0.000000,0.244511
7368200,0.000000,0.248974
7368300,0.000000,0.275039
7368400,0.000000,0.295106
7368500,0.000000,0.243247
7368600,0.000000,0.234659
7368700,0.000000,0.220887
7368800,0.000000,0.237095
7368900,0.000000,0.232813
7369000,0.000000,0.246726
7369100,0.000000,0.245966
7369200,0.000000,0.252587
7369300,0.000000,0.236625
7369400,0.000000,0.225304
7369500,0.000000,0.218455
7369600,0.000000,0.242653
7369700,0.000000,0.255235
7369800,0.000000,0.250650
7369900,0.000000,0.263149
7370000,0.000000,0.258143
7370100,0.000000,0.247570
7370200,0.000000,0.251807
7370300,0.000000,0.246162
7370400,0.000000,0.231500
7370500,0.000000,0.267114
7370600,0.000000,0.272988
7370700,0.000000,0.258373
7370800,0.000000,0.235061
7370900,0.000000,0.262416
7371000,0.000000,0.249042
7371100,0.000000,0.236720
7371200,0.000000,0.257698
7371300,0.000000,0.270305
7371400,0.000000,0.283274
7371500,0.000000,0.255493
7371600,0.000000,0.248868
7371700,0.000000,0.229088
7371800,0.000000,0.274376
7371900,0.000000,0.266743
7372000,0.000000,0.245638
7372100,0.000000,0.255341
7372200,0.000000,0.274042
7372300,0.000000,0.277601
7372400,0.000000,0.276301
7372500,0.000000,0.280291
7372600,0.000000,0.236465
7372700,0.000000,0.246976
7372800,0.000000,0.246770
7372900,0.000000,0.220197
7373000,0.000000,0.232390
7373100,0.000000,0.279565
7373200,0.000000,0.251224
7373300,0.000000,0.249621
7373400,0.000000,0.239479
7373500,0.000000,0.267415
7373600,0.000000,0.265970
7373700,0.000000,0.239087
7373800,0.000000,0.257398
7373900,0.000000,0.257952
7374000,0.000000,0.277020
7374100,0.000000,0.291172
7374200,0.000000,0.305265
7374300,0.000000,0.289922
7374400,0.000000,0.274430
7374500,0.000000,0.267711
7374600,0.000000,0.265451
7374700,0.000000,0.249401
7374800,0.000000,0.247390
7374900,0.000000,0.223220
7375000,0.000000,0.234684
7375100,0.000000,0.250779
7375200,0.000000,0.253367
7375300,0.000000,0.262519
7375400,0.000000,0.283949
7375500,0.000000,0.288686
7375600,0.000000,0.264971
7375700,0.000000,0.259135
7375800,0.000000,0.258368
7375900,0.000000,0.272867
7376000,0.000000,0.243959
7376100,0.000000,0.235478
7376200,0.000000,0.263866
7376300,0.000000,0.260864
7376400,0.000000,0.243905
7376500,0.000000,0.253624
7376600,0.000000,0.271679
7376700,0.000000,0.255763
7376800,0.000000,0.235791
7376900,0.000000,0.253883
7377000,0.000000,0.274738
7377100,0.000000,0.263984
7377200,0.000000,0.249273
7377300,0.000000,0.257773
7377400,0.000000,0.270593
7377500,0.000000,0.252022
7377600,0.000000,0.233135
7377700,0.000000,0.247481
7377800,0.000000,0.255945
7377900,0.000000,0.265785
7378000,0.000000,0.239850
7378100,0.000000,0.256799
7378200,0.000000,0.290183
7378300,0.000000,0.303949
7378400,0.000000,0.276517
7378500,0.000000,0.283563
7378600,0.000000,0.303849
7378700,0.000000,0.289629
7378800,0.000000,0.271458
7378900,0.000000,0.249414
7379000,0.000000,0.254695
7379100,0.000000,0.240664
7379200,0.000000,0.275348
7379300,0.000000,0.262605
7379400,0.000000,0.254531
7379500,0.000000,0.240637
7379600,0.000000,0.250836
7379700,0.000000,0.267987
7379800,0.000000,0.246458
7379900,0.000000,0.247160
7380000,0.000000,0.245987
7380100,0.000000,0.276350
7380200,0.000000,0.286824
7380300,0.000000,0.264793
7380400,0.000000,0.259751
7380500,0.000000,0.251569
7380600,0.000000,0.272306
7380700,0.000000,0.287097
7380800,0.000000,0.274089
7380900,0.000000,0.279808
7381000,0.000000,0.263440
7381100,0.000000,0.249720
7381200,0.000000,0.249119
7381300,0.000000,0.254665
7381400,0.000000,0.238150
7381500,0.000000,0.256767
7381600,0.000000,0.267123
7381700,0.000000,0.264590
7381800,0.000000,0.293286
7381900,0.000000,0.290976
7382000,0.000000,0.266453
7382100,0.000000,0.233221
7382200,0.000000,0.250406
7382300,0.000000,0.264256
7382400,0.000000,0.259127
7382500,0.000000,0.269486
7382600,0.000000,0.256420
7382700,0.000000,0.246494
7382800,0.000000,0.276151
7382900,0.000000,0.255182
7383000,0.000000,0.259744
7383100,0.000000,0.264354
7383200,0.000000,0.243477
7383300,0.000000,0.226977
7383400,0.000000,0.267592
7383500,0.000000,0.248887
7383600,0.000000,0.225975
7383700,0.000000,0.248696
7383800,0.000000,0.264251
7383900,0.000000,0.272181
7384000,0.000000,0.280878
7384100,0.000000,0.255646
7384200,0.000000,0.263908
7384300,0.000000,0.232107
7384400,0.000000,0.248034
7384500,0.000000,0.257493
7384600,0.000000,0.267178
7384700,0.000000,0.255161
7384800,0.000000,0.233649
7384900,0.000000,0.236535
7385000,0.000000,0.267752
7385100,0.000000,0.265489
7385200,0.000000,0.255547
7385300,0.000000,0.252827
7385400,0.000000,0.245779
7385500,0.000000,0.285723
7385600,0.000000,0.279901
7385700,0.000000,0.245574
7385800,0.000000,0.250672
7385900,0.000000,0.274080
7386000,0.000000,0.235894
7386100,0.000000,0.218243
7386200,0.000000,0.257646
7386300,0.000000,0.250246
7386400,0.000000,0.260648
7386500,0.000000,0.258535
7386600,0.000000,0.272399
7386700,0.000000,0.270616
7386800,0.000000,0.272035
7386900,0.000000,0.256971
7387000,0.000000,0.267975
7387100,0.000000,0.229546
7387200,0.000000,0.239056
7387300,0.000000,0.267949
7387400,0.000000,0.279134
7387500,0.000000,0.276526
7387600,0.000000,0.233110
7387700,0.000000,0.242290
7387800,0.000000,0.250721
7387900,0.000000,0.256778
7388000,0.000000,0.244162
7388100,0.000000,0.240074
7388200,0.000000,0.254945
7388300,0.000000,0.254899
7388400,0.000000,0.257084
7388500,0.000000,0.259170
7388600,0.000000,0.292100
7388700,0.000000,0.287216
7388800,0.000000,0.270532
7388900,0.000000,0.239214
7389000,0.000000,0.220640
7389100,0.000000,0.220240
7389200,0.000000,0.240352
7389300,0.000000,0.261753
7389400,0.000000,0.252671
7389500,0.000000,0.245864
7389600,0.000000,0.266699
7389700,0.000000,0.257364
7389800,0.000000,0.262845
7389900,0.000000,0.252530
7390000,0.000000,0.238881
7390100,0.000000,0.248231
7390200,0.000000,0.240359
7390300,0.000000,0.252185
7390400,0.000000,0.258618
7390500,0.000000,0.295717
7390600,0.000000,0.279466
7390700,0.000000,0.279907
7390800,0.000000,0.272707
7390900,0.000000,0.264984
7391000,0.000000,0.264144
7391100,0.000000,0.259171
7391200,0.000000,0.246302
7391300,0.000000,0.274878
7391400,0.000000,0.303699
7391500,0.000000,0.301869
7391600,0.000000,0.259118
7391700,0.000000,0.266581
7391800,0.000000,0.243496
7391900,0.000000,0.263479
7392000,0.000000,0.264291
7392100,0.000000,0.294566
7392200,0.000000,0.307303
7392300,0.000000,0.281049
7392400,0.000000,0.259331
7392500,0.000000,0.295912
7392600,0.000000,0.288754
7392700,0.000000,0.252739
7392800,0.000000,0.258229
7392900,0.000000,0.267927
7393000,0.000000,0.253170
7393100,0.000000,0.260450
7393200,0.000000,0.282085
7393300,0.000000,0.296204
7393400,0.000000,0.283307
7393500,0.000000,0.268478
7393600,0.000000,0.267555
7393700,0.000000,0.265972
7393800,0.000000,0.267853
7393900,0.000000,0.255250
7394000,0.000000,0.265144
7394100,0.000000,0.271528
7394200,0.000000,0.270434
7394300,0.000000,0.284404
7394400,0.000000,0.264628
7394500,0.000000,0.284029
7394600,0.000000,0.272393
7394700,0.000000,0.290366
7394800,0.000000,0.273427
7394900,0.000000,0.266122
7395000,0.000000,0.240179
7395100,0.000000,0.241652
7395200,0.000000,0.249477
7395300,0.000000,0.268175
7395400,0.000000,0.254530
7395500,0.000000,0.254860
7395600,0.000000,0.269215
7395700,0.000000,0.265993
7395800,0.000000,0.271753
7395900,0.000000,0.242726
7396000,0.000000,0.262168
7396100,0.000000,0.252170
7396200,0.000000,0.234203
7396300,0.000000,0.257695
7396400,0.000000,0.237424
7396500,0.000000,0.248693
7396600,0.000000,0.229609
7396700,0.000000,0.219238
7396800,0.000000,0.216129
7396900,0.000000,0.209671
7397000,0.000000,0.225042
7397100,0.000000,0.209164
7397200,0.000000,0.213528
7397300,0.000000,0.224543
7397400,0.000000,0.258138
7397500,0.000000,0.257301
7397600,0.000000,0.253305
7397700,0.000000,0.253345
7397800,0.000000,0.257165
7397900,0.000000,0.240984
7398000,0.000000,0.267574
7398100,0.000000,0.249920
7398200,0.000000,0.274914
7398300,0.000000,0.257617
7398400,0.000000,0.276058
7398500,0.000000,0.289993
7398600,0.000000,0.297880
7398700,0.000000,0.283184
7398800,0.000000,0.273487
7398900,0.000000,0.278897
7399000,0.000000,0.287967
7399100,0.000000,0.268151
7399200,0.000000,0.268147
7399300,0.000000,0.260844
7399400,0.000000,0.227351
7399500,0.000000,0.214322
7399600,0.000000,0.201830
7399700,0.000000,0.217997
7399800,0.000000,0.246762
7399900,0.000000,0.275571
7400000,0.000000,0.264559
7400100,0.000000,0.239976
7400200,0.000000,0.245921
7400300,0.000000,0.242906
7400400,0.000000,0.235342
7400500,0.000000,0.228125
7400600,0.000000,0.237085
7400700,0.000000,0.207657
7400800,0.000000,0.233562
7400900,0.000000,0.224954
7401000,0.000000,0.227279
7401100,0.000000,0.242352
7401200,0.000000,0.263195
7401300,0.000000,0.237435
7401400,0.000000,0.279920
7401500,0.000000,0.280212
7401600,0.000000,0.237402
7401700,0.000000,0.253379
7401800,0.000000,0.251884
7401900,0.000000,0.263081
7402000,0.000000,0.267494
7402100,0.000000,0.257625
7402200,0.000000,0.273233
7402300,0.000000,0.246000
7402400,0.000000,0.251886
7402500,0.000000,0.246786
7402600,0.000000,0.235620
7402700,0.000000,0.267378
7402800,0.000000,0.260321
7402900,0.000000,0.279701
7403000,0.000000,0.295800
7403100,0.000000,0.286243
7403200,0.000000,0.281915
7403300,0.000000,0.247290
7403400,0.000000,0.270951
7403500,0.000000,0.256098
7403600,0.000000,0.285590
7403700,0.000000,0.284534
7403800,0.000000,0.289689
7403900,0.000000,0.230096
7404000,0.000000,0.259161
7404100,0.000000,0.263537
7404200,0.000000,0.249618
7404300,0.000000,0.272875
7404400,0.000000,0.266107
7404500,0.000000,0.224782
7404600,0.000000,0.229096
7404700,0.000000,0.248570
7404800,0.000000,0.262739
7404900,0.000000,0.271140
7405000,0.000000,0.272072
7405100,0.000000,0.264620
7405200,0.000000,0.273564
7405300,0.000000,0.263747
7405400,0.000000,0.285748
7405500,0.000000,0.259327
7405600,0.000000,0.263565
7405700,0.000000,0.252651
7405800,0.000000,0.250312
7405900,0.000000,0.235039
7406000,0.000000,0.243331
7406100,0.000000,0.247148
7406200,0.000000,0.262140
7406300,0.000000,0.274555
7406400,0.000000,0.281939
7406500,0.000000,0.274480
7406600,0.000000,0.307786
7406700,0.000000,0.273653
7406800,0.000000,0.230348
7406900,0.000000,0.245755
7407000,0.000000,0.230348
7407100,0.000000,0.237421
7407200,0.000000,0.224110
7407300,0.000000,0.225943
7407400,0.000000,0.235494
7407500,0.000000,0.240294
7407600,0.000000,0.267414
7407700,0.000000,0.272195
7407800,0.000000,0.263557
7407900,0.000000,0.245474
7408000,0.000000,0.250978
7408100,0.000000,0.242402
7408200,0.000000,0.262376
7408300,0.000000,0.258525
7408400,0.000000,0.239866
7408500,0.000000,0.257363
7408600,0.000000,0.251233
7408700,0.000000,0.286089
7408800,0.000000,0.276794
7408900,0.000000,0.290521
7409000,0.000000,0.253655
7409100,0.000000,0.230381
7409200,0.000000,0.256065
7409300,0.000000,0.257770
7409400,0.000000,0.256409
7409500,0.000000,0.248283
7409600,0.000000,0.258231
7409700,0.000000,0.244378
7409800,0.000000,0.246508
7409900,0.000000,0.236764
7410000,0.000000,0.278099
7410100,0.000000,0.267110
7410200,0.000000,0.245042
7410300,0.000000,0.251468
7410400,0.000000,0.245301
7410500,0.000000,0.232680
7410600,0.000000,0.233258
7410700,0.000000,0.242759
7410800,0.000000,0.264256
7410900,0.000000,0.245392
7411000,0.000000,0.223097
7411100,0.000000,0.254609
7411200,0.000000,0.235853
7411300,0.000000,0.246417
7411400,0.000000,0.252984
7411500,0.000000,0.245214
7411600,0.000000,0.220707
7411700,0.000000,0.245467
7411800,0.000000,0.254538
7411900,0.000000,0.243407
7412000,0.000000,0.235984
7412100,0.000000,0.222422
7412200,0.000000,0.238674
7412300,0.000000,0.268640
7412400,0.000000,0.240800
7412500,0.000000,0.259343
7412600,0.000000,0.273108
7412700,0.000000,0.282938
7412800,0.000000,0.247653
7412900,0.000000,0.247986
7413000,0.000000,0.207827
7413100,0.000000,0.191028
7413200,0.000000,0.243204
7413300,0.000000,0.232606
7413400,0.000000,0.244614
7413500,0.000000,0.244756
7413600,0.000000,0.252246
7413700,0.000000,0.278969
7413800,0.000000,0.254539
7413900,0.000000,0.279801
7414000,0.000000,0.297240
7414100,0.000000,0.272918
7414200,0.000000,0.272993
7414300,0.000000,0.279363
7414400,0.000000,0.285144
7414500,0.000000,0.279477
7414600,0.000000,0.282074
7414700,0.000000,0.253826
7414800,0.000000,0.237759
7414900,0.000000,0.223698
7415000,0.000000,0.228704
7415100,0.000000,0.284406
7415200,0.000000,0.234332
7415300,0.000000,0.255226
7415400,0.000000,0.245439
7415500,0.000000,0.224315
7415600,0.000000,0.234221
7415700,0.000000,0.259716
7415800,0.000000,0.242865
7415900,0.000000,0.254255
7416000,0.000000,0.238596
7416100,0.000000,0.267568
7416200,0.000000,0.295478
7416300,0.000000,0.277977
7416400,0.000000,0.270303
7416500,0.000000,0.238238
7416600,0.000000,0.229843
7416700,0.000000,0.255118
7416800,0.000000,0.251315
7416900,0.000000,0.276256
7417000,0.000000,0.283977
7417100,0.000000,0.273959
7417200,0.000000,0.258101
7417300,0.000000,0.285358
7417400,0.000000,0.238827
7417500,0.000000,0.220154
7417600,0.000000,0.250915
7417700,0.000000,0.273983
7417800,0.000000,0.272093
7417900,0.000000,0.257656
7418000,0.000000,0.266536
7418100,0.000000,0.239689
7418200,0.000000,0.265110
7418300,0.000000,0.260600
7418400,0.000000,0.217634
7418500,0.000000,0.245571
7418600,0.000000,0.229126
7418700,0.000000,0.262983
7418800,0.000000,0.294780
